id,group,groups,class,last_post,age_d,posts_24h,boots_24h,fwVer,fwVerTi,tiUartVer,bBootCount,bootReasonFlags,tifota_lastFailedVer,tifota_config_err,tiBslOkCnt,VddAdc,deviceState,failedCal,tiError,tiRecoveryExhausted,tiParked,sfProbeHeld,radioOveruseCnt,meterVal,tiBootCnt
9a5f76f0-86bb-11f1-a1a6-391af391818e,Lakewood MH Park,2,ok,09/13 07:51,0.1,2,0,17037,344,344,32,4,0,0,53,3677,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,7109.087,19
9a6325e0-67b3-11ee-b77b-c10d9e19b72d,All,2,stale,08/28 05:21,16.2,0,,10706,,,75,4,,,,,Standby,,,,,,1,27361,
9a69b570-a90e-11ef-82ac-6ff8f1723c66,All,2,stale,02/25 03:32,200.2,0,,10693,,,30,20,,,,,Standby,,,,,,1,40989,
9a6d1230-d275-11ee-b85d-dba39f676200,Fair Meadows MHC,2,ti_dead,09/10 07:32,3.1,0,0,10671,,,8,4,,,,,Metering,,,,,,1,150749,
9a722850-a63b-11f1-a1a6-391af391818e,All,2,failed_cal,09/12 22:18,0.5,4,0,17037,344,344,14,4,0,0,1,3667,Failed Cal,true,00000000 00000000 00000000 0000E080 00000580 00000000 00000000 00000000,0,,,1,0,4
9a784e60-ad2b-11f0-98a7-c3bc57f9afe3,Sunnyvale MHP,2,ok,09/13 04:34,0.2,1,0,362,209,,26,6,,0,,3634,Metering,,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,,,,2,22317.271,
9a860260-bdd9-11ed-8426-5912eec2be3c,Refurb L SB,2,stale,06/27 13:59,77.8,0,,10671,,,39,4,,,,,Standby,,,,,,1,34347,
9a86a820-94cf-11ec-a577-bf676923aa1d,GENII Production Failures,2,stale,11/08 15:29,1404.7,0,,10490,,,7,,,,,,Standby,,,,,,,0,
9a898030-8e38-11ef-b1d9-ff37f0a7cd32,Shady Grove,2,ti_dead,09/10 05:23,3.2,0,0,10671,,,27,6,,,,,Metering,,,,,,1,27016,
9a96dbe0-1c64-11ef-b5d9-bf75c1762495,Highland Terrace,2,ti_dead,09/11 20:55,1.5,0,0,10671,,,9,4,,,,,Metering,,,,,,5,72521,
9a973170-62c3-11f0-8658-7f4e94e41769,All,2,stale,07/17 11:39,422.9,0,,10253,137,,14,4,,,,,Not Metering,,,,,,1,0,
9a9ddf60-48c9-11f1-bc16-b52012ce6db2,Willapa Shores,2,ok,09/12 12:18,0.9,2,0,17028,341,580,23,6,0,0,2,3657,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,5982.242,1
9aa03810-c75e-11f0-9842-6d029661c338,Westmoreland,2,ok,09/12 04:20,1.2,0,0,15154,260,,24,4,,0,,3659,Metering,,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,,,,1,6078.724,
9abcdcc0-0922-11ed-8b39-15ed4ae7fa88,All,2,stale,11/07 10:03,1041.0,0,,10635,,,63,,,,,,Standby,,,,,,,0,
9ac01600-dcb0-11f0-b691-d965a62fa4fa,All,2,stale,04/05 13:38,160.8,0,,10313,0,,1,12,,3,,,Not Metering,,,,,,2,0,
9ac0f530-d01d-11ee-b85d-dba39f676200,South Breeze MHC,2,stale,02/09 04:15,216.2,0,,10706,,,42,20,,,,,Failed Calibration,,,,,,1,15137,
9ac17e70-e4cf-11ef-a76f-4d93d4a482f0,Suncrest Dr MF,2,ok,09/13 02:51,0.3,2,0,362,209,,19,6,,0,,3638,Metering,,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,,,,2,9990.391,
9ac99a50-ad39-11f0-98a7-c3bc57f9afe3,Green Acres MHC,2,ok,09/13 04:26,0.2,1,0,362,209,,22,6,,0,,3647,Metering,,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,,,,1,33846.961,
9acaa090-19ad-11ec-94c5-95a06fbff7ce,Canyon Heights,2,stale,02/06 18:00,1679.6,0,,130,,,13,,,,,,,,,,,,,23337.33,
9accef50-0c68-11f1-8768-5551e7a34f27,All,2,stale,02/26 09:45,199.0,0,,362,209,,25,4,,0,,3638,Not Metering,,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,,,,1,0,
9ace55e0-11b1-11ec-94c5-95a06fbff7ce,All,2,stale,01/29 22:20,226.4,0,,10706,,,29,20,,,,,Installing,,,,,,1,17027,
9ae25c60-14cd-11ec-94c5-95a06fbff7ce,All,2,stale,07/03 06:21,1168.1,0,,10566,,,23,,,,,,Standby,,,,,,,8879,
9ae26bc0-a63a-11f1-a1a6-391af391818e,All,2,failed_cal,09/13 04:52,0.2,6,0,17037,344,344,16,4,0,0,1,3665,Failed Cal,true,00000000 00000000 00000000 0000E080 00000780 00000000 00000000 00000000,0,,,2,0,4
9ae73530-bdd9-11ed-8426-5912eec2be3c,All,2,stale,05/22 18:59,1209.6,0,,10561,,,82,,,,,,Failed Calibration,,,,,,,2629,
9ae90090-a7f9-11ed-8426-5912eec2be3c,Eastpointe,2,stale,03/26 05:35,536.2,0,,10671,,,76,20,,,,,Failed Calibration,,,,,,1,3916,
9af105e0-d01d-11ee-b85d-dba39f676200,Wheeler MHC,2,ti_dead,09/09 05:00,4.2,0,0,10693,,,20,6,,,,,Metering,,,,,,1,37473,
9afb47c0-a743-11ed-8426-5912eec2be3c,TN1901E5,2,stale,06/25 10:07,810.0,0,,10671,,,158,6,,,,,Metering,,,,,,1,75290,
9b0984b0-cfc3-11f0-9bfa-a7eff651ff22,Paradise Village Cooperative MHC,2,ok,09/12 04:17,1.2,0,0,15154,260,,22,6,,0,,3656,Metering,,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,,,,1,10405.566,
9b0bc990-5494-11f1-b1bb-f3574cce671d,Holly Tree MHP,2,ok,09/13 08:09,0.1,2,0,16185,314,314,35,4,0,0,1,3662,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,6279.462,195
9b0d01e0-9fc5-11f0-b5af-5dfa9891b485,GENII Production Failures,2,ok,09/12 13:23,0.9,10,2,17078,391,391,76,6,0,0,6,3613,Calibrating,false,00000000 00000000 00000000 0000C000 00000000 00000000 00000000 00000000,0,,,4,17262,88
9b22a2f0-c4f7-11f0-9842-6d029661c338,Mountaineer Village MHC,2,ok,09/13 03:03,0.3,1,0,15085,254,,17,4,,0,,3656,Metering,,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,,,,1,22905.236,
9b24cb70-62c3-11f0-8658-7f4e94e41769,Roosevelt MHC,2,ok,09/13 03:53,0.3,1,0,16022,260,,39,6,,0,,3645,Metering,,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,,,,1,21619.842,
9b256450-a90e-11ef-82ac-6ff8f1723c66,CJ,2,ti_dead,09/09 05:08,4.2,0,0,10693,,,30,4,,,,,Metering,,,,,,1,157689,
9b318960-4804-11f1-969c-6109d9dfb138,Heritage Apartments,2,ok,09/13 03:59,0.2,1,0,16131,296,,30,6,0,0,,3672,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,874.179,
9b37ef40-89cc-11eb-ac50-8381cc3854c3,All,1,stale,08/19 10:32,1851.0,0,,559,,,9,,,,,,,,,,,,,17852.02,
9b3b46f0-2639-11f0-8272-45e3ef110760,Holly Tree MHP,2,ok,09/13 07:03,0.1,2,0,16185,314,314,41,6,0,0,1,3624,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,23480.256,2
9b4337e0-bdd9-11ed-8426-5912eec2be3c,Ridgewood Gardens,2,stale,04/30 13:17,865.9,0,,10660,,,37,6,,,,,Metering,,,,,,2,112170,
9b4c1e30-d01d-11ee-b85d-dba39f676200,South Breeze MHC,2,ti_dead+failed_cal,09/09 07:05,4.1,0,0,10706,,,39,20,,,,,Failed Calibration,,,,,,1,14889,
9b53bbf0-e646-11ef-bcd4-5bcca9a9134f,GENII Production Failures,2,stale,12/14 03:00,273.2,0,,10268,149,,57,6,,,,,Not Metering,,,,,,4,6,
9b553950-52b4-11f0-acb1-514e01860b07,All,2,stale,06/26 11:23,443.9,0,,10250,133,,16,4,,,,,Not Metering,,,,,,1,0,
9b588120-198b-11ec-94c5-95a06fbff7ce,Canyon Heights,2,stale,09/19 22:10,1089.5,0,,10574,,,40,,,,,,Metering,,,,,,,125068,
9b5d3930-5479-11f1-b1bb-f3574cce671d,All,2,stale,05/20 11:58,115.9,0,,16022,260,,15,4,,0,,3614,Not Metering,,00000000 00000000 00000000 00004000 00000000 00000000 00000000 00000000,,,,0,0,
9b642ed0-990e-11ee-b99a-4db944ac885f,Pace East,2,stale,03/07 02:40,190.3,0,,10706,,,255,6,,,,,Failed Calibration,,,,,,1,27132,
9b6e7ea0-62c3-11f0-8658-7f4e94e41769,Roosevelt MHC,2,stale,06/02 06:09,103.2,0,,362,0,,818,6,,9,,3548,Metering,,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,,,,4,36041.254,
9b7092a0-14cd-11ec-94c5-95a06fbff7ce,Tucson East,2,stale,02/17 08:12,573.0,0,,10671,,,43,20,,,,,Metering,,,,,,1,38926,
9b727000-269b-11f0-8272-45e3ef110760,Aurora MHC,2,failed_cal,09/13 06:34,0.1,2,0,17078,391,391,50,6,0,0,4,3575,Failed Cal,true,00000000 00000000 00000000 0000C080 00000480 00000000 00000000 00000000,0,,,1,163512,10
9b7518b0-8e38-11ef-b1d9-ff37f0a7cd32,Shady Grove,2,ti_dead,09/10 04:47,3.2,0,0,10671,,,44,20,,,,,Metering,,,,,,1,54832,
9b76fb60-e646-11ef-bcd4-5bcca9a9134f,All,2,stale,08/15 03:30,394.3,0,,10216,102,,36,4,,,,,Not Metering,,,,,,1,68481,
9b7da1f0-523d-11f0-acb1-514e01860b07,All,2,stale,06/25 21:02,444.5,0,,10231,133,,21,6,,,,,Not Metering,,,,,,1,0,
9b7e5e40-1c7b-11ef-b5d9-bf75c1762495,Green Forest,2,ti_dead,09/13 02:36,0.3,1,0,10671,,,42,20,,,,,Metering,,,,,,1,17428,
9b7f3f40-a70b-11ed-8426-5912eec2be3c,All,2,stale,06/17 04:14,88.2,0,,10671,,,33,4,,,,,Metering,,,,,,1,138720,
9b7f9590-3524-11f0-8e55-b138a1c03c8e,GENII Production Failures,2,stale,10/25 05:55,323.2,0,,10270,149,,35,6,,,,,Not Metering,,,,,,1,0,
9b81ed90-3d8a-11f0-8e55-b138a1c03c8e,All,2,stale,01/14 13:07,241.8,0,,10319,181,,12,4,,0,,,Not Metering,,,,,,1,0,
9b89d2f0-8ae9-11f1-a1a6-391af391818e,All,2,failed_cal,09/13 08:50,0.0,4,0,17037,344,344,22,6,0,0,12,3672,Failed Cal,true,00000000 00000000 00000000 0000E000 00000280 00000000 00000000 00000000,0,,,1,0,7
9b9812a0-529a-11ee-9d1c-a706a1c099d4,Oakwood MHP,2,stale,07/31 07:09,44.1,0,,10671,,,28,6,,,,,Metering,,,,,,9,86970,
9b9a4e60-4cc7-11f1-b1bb-f3574cce671d,GENII Production Failures,2,failed_cal,09/13 09:43,0.0,4,0,16185,314,314,39,6,0,0,1,3679,Not Metering,true,00000000 00000000 00000000 00004000 00000000 00000000 00000000 00000000,0,,,1,5839,40
9b9edae0-9f1a-11ef-82ac-6ff8f1723c66,Terrace on the Greens,2,ti_dead,09/11 04:33,2.2,0,0,10671,,,21,6,,,,,Metering,,,,,,1,30647,
9ba9d380-8ae8-11f1-a1a6-391af391818e,All,2,failed_cal,09/13 09:28,0.0,2,0,17037,344,344,26,20,0,0,9,3671,Failed Cal,true,00000000 00000000 00000000 00004000 00000000 00000000 00000000 00000000,0,,,1,0,39
9bb1c680-a743-11ed-8426-5912eec2be3c,All,2,stale,05/16 07:03,120.1,0,,10706,,,53,4,,,,,Failed Calibration,,,,,,1,211093,
9bb29270-c75e-11f0-9842-6d029661c338,Kay Bee Mobile Villa MHP,2,ok,09/12 04:51,1.2,0,0,16131,296,,19,6,0,0,,3664,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,14907.492,
9bb5baa0-0b55-11f1-a3d9-c99c67c82bc1,Roosevelt MHC,2,ok,09/12 11:02,1.0,2,0,16185,314,314,25,6,0,0,1,3683,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,21348.197,1
9bb6ffc0-8435-11f0-8b4a-0d0197d44616,Ponderosa MHC,2,stale,08/25 18:35,18.6,0,,16185,0,0,87,4,0,0,0,3198,Not Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,49264,0
9bb95a50-7913-11ef-b1d9-ff37f0a7cd32,Oak Tree MHP,2,ti_dead,09/10 03:39,3.3,0,0,10693,,,41,20,,,,,Metering,,,,,,1,82455,
9bbb5cf0-0b76-11f1-a3d9-c99c67c82bc1,Roosevelt MHC,2,ok,09/12 12:36,0.9,2,0,17037,344,344,24,6,0,0,2,3681,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,4762.188,1
9bbd74e0-1173-11ee-8565-6b22fca7e896,Salem Tennis Village,2,ti_dead,09/10 06:29,3.1,0,0,10671,,,65,20,,,,,Metering,,,,,,1,40606,
9bd006f0-2023-11ee-8565-6b22fca7e896,Refurb M8DB,2,stale,11/04 14:05,312.8,0,,10671,,,21,4,,,,,Standby,,,,,,1,6083,
9bd167d0-e4cf-11ef-a76f-4d93d4a482f0,GENII Production Failures,2,stale,05/10 01:31,126.4,0,,16022,260,,56,6,,0,,3161,Not Metering,,00000000 00000000 00000000 00004000 00000000 00000000 00000000 00000000,,,,1,96853,
9bd99120-d01d-11ee-b85d-dba39f676200,South Breeze MHC,2,stale,07/06 17:00,68.7,0,,10706,,,1092,6,,,,,Failed Calibration,,,,,,1,20374,
9bd9c220-8ab1-11f1-a1a6-391af391818e,All,2,failed_cal,09/13 10:08,-0.0,4,1,17037,344,344,27,20,0,0,5,3675,Failed Cal,true,00000000 00000000 00000000 0000E000 00000000 00000000 00000000 00000000,0,,,1,0,28
9bdbdb60-a644-11f1-a1a6-391af391818e,All,2,failed_cal,09/13 09:10,0.0,16,0,17037,344,344,18,4,0,0,1,3643,Failed Cal,true,00000000 00000000 00000000 00004080 00000400 00000000 00000000 00000000,0,,,6,0,3
9be60fa0-7913-11ef-b1d9-ff37f0a7cd32,All,2,stale,03/10 05:32,187.2,0,,10671,,,45,4,,,,,Standby,,,,,,1,43943,
9bec8ca0-9fea-11f0-b5af-5dfa9891b485,Kingsbrook MHC,2,no_status,,,,,,,,,,,,,,,,,,,,,,
9bf4ca70-4cc7-11f1-b1bb-f3574cce671d,Haven MHP,2,failed_cal,09/13 05:29,0.2,1,0,16131,296,,15,6,0,0,,3680,Not Metering,true,00000000 00000000 00000000 0000E000 00000380 00000000 00000000 00000000,0,,,1,0,
9bf91410-e4cf-11ef-a76f-4d93d4a482f0,All,2,stale,04/26 03:44,505.3,0,,10216,102,,29,6,,,,,Not Metering,,,,,,1,12151.259,
9c02f350-d197-11ee-b85d-dba39f676200,All,2,ti_dead+failed_cal,09/11 06:46,2.1,0,0,10706,,,68,6,,,,,Failed Calibration,,,,,,1,13140,
9c079040-c75e-11f0-9842-6d029661c338,Terrace on the Greens,2,ok,09/13 03:26,0.3,1,0,362,209,,859,6,,0,,3655,Metering,,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,,,,1,17814.451,
9c178560-720a-11ed-b9b4-b5291c26d4ab,All,2,ti_dead,09/10 00:05,3.4,0,0,602,,,26,20,,,,,Standby,,,,,,1,0,
9c1b9bd0-65bf-11f1-9333-3b2cfe68422f,Oswego MHP,2,ok,09/13 09:40,0.0,2,0,16185,314,452,40,6,0,0,1,3659,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,5056.41,1
9c1f11f0-aece-11eb-8f98-7b6578cffea3,All,1,stale,05/28 19:07,1568.6,0,,560,,,9,,,,,,,,,,,,,28815.72,
9c209770-a642-11f1-a1a6-391af391818e,All,2,failed_cal,09/13 08:42,0.1,10,0,17037,344,344,15,4,0,0,1,3646,Failed Cal,true,00000000 00000000 00000000 00006080 00000000 00000000 00000000 00000000,0,,,4,0,4
9c2befe0-48bd-11f1-bc16-b52012ce6db2,All,2,stale,05/05 13:40,130.8,0,,15155,260,,13,4,,0,,3610,Not Metering,,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,,,,0,0,
9c3614e0-8301-11ee-b77b-c10d9e19b72d,Hanover MHP,2,ti_dead,09/10 03:38,3.3,0,0,10671,,,24,6,,,,,Metering,,,,,,1,40250,
9c367020-8466-11f1-a1a6-391af391818e,All,2,failed_cal,09/13 08:36,0.1,2,0,17037,344,344,62,6,0,0,24,3671,Failed Cal,true,00000000 00000000 00000000 0000E000 00000200 00000000 00000000 00000000,0,,,1,0,5
9c3a2ca0-8ae8-11f1-a1a6-391af391818e,All,2,failed_cal,09/13 09:46,0.0,4,1,17037,344,344,40,20,0,0,34,3672,Failed Cal,true,00000000 00000000 00000000 00004000 00000000 00000000 00000000 00000000,0,,,1,0,42
9c440e30-8e48-11ef-b1d9-ff37f0a7cd32,All,2,ti_dead+failed_cal,09/10 05:25,3.2,0,0,10706,,,61,20,,,,,Failed Calibration,,,,,,1,13,
9c48bfa0-8466-11f1-a1a6-391af391818e,All,2,failed_cal,09/12 08:05,1.1,0,0,17037,344,344,28,6,0,0,24,3667,Failed Cal,true,00000000 00000000 00000000 0000E000 00000280 00000000 00000000 00000000,0,,,1,0,4
9c5aca80-8e48-11ef-b1d9-ff37f0a7cd32,GENII Production Failures,2,ti_dead+failed_cal,09/10 05:41,3.2,0,0,10706,,,37,4,,,,,Failed Calibration,,,,,,1,8701,
9c601f80-62a0-11f0-8658-7f4e94e41769,All,2,stale,07/16 20:22,423.6,0,,10253,137,,19,4,,,,,Not Metering,,,,,,1,0,
9c609160-3245-11ed-aaba-bd7fc46c76da,All,2,stale,09/26 09:37,1083.0,0,,10566,,,130,,,,,,Standby,,,,,,,2739,
9c6c4390-6d0f-11eb-ac50-8381cc3854c3,All,1,stale,12/06 18:39,1741.6,0,,560,,,4,,,,,,,,,,,,,19145.41,
9c6fb200-7913-11ef-b1d9-ff37f0a7cd32,All,2,stale,04/08 15:12,522.8,0,,10693,,,46,20,,,,,Standby,,,,,,9,16100,
9c7978f0-8216-11eb-ac50-8381cc3854c3,All,1,stale,05/21 18:16,1940.7,0,,549,,,2,,,,,,,,,,,,,197.21,
9c7bb940-cf88-11ee-b85d-dba39f676200,Oaklodge MHP,2,ti_dead,09/13 04:54,0.2,1,0,10706,,,3,6,,,,,Standby,,,,,,1,137941,
9c7cab60-a971-11f0-98a7-c3bc57f9afe3,All,2,failed_cal,09/12 12:34,0.9,2,0,16185,314,314,20,6,0,0,1,3657,Not Metering,true,00000000 00000000 00000000 0000E000 00000200 00000000 00000000 00000000,0,,,1,0,229
9c845a00-8ab1-11f1-a1a6-391af391818e,All,2,failed_cal,09/12 10:16,1.0,2,0,17037,354,354,36,6,0,0,24,3676,Failed Cal,true,00000000 00000000 00000000 00006000 00000000 00000000 00000000 00000000,0,,,0,0,17
9c85afb0-04b6-11ee-b15d-e3ac404013cb,Casitas,2,stale,01/21 02:57,600.2,0,,10671,,,26,6,,,,,Metering,,,,,,1,10252,
9c8e57f0-857b-11ee-b77b-c10d9e19b72d,GENII Production Failures,2,stale,04/18 14:49,512.8,0,,10706,,,14,4,,,,,Waiting for direction,,,,,,8,63541,
9ca51650-48a3-11f1-bc16-b52012ce6db2,All,2,stale,05/05 12:13,130.9,0,,15155,260,,16,4,,0,,3610,Not Metering,,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,,,,0,0,
9ca544f0-4067-11ee-af4e-2b411221b2af,All,2,stale,01/02 20:25,618.5,0,,10671,,,61,4,,,,,Standby,,,,,,10,29064,
9ca8ea20-530d-11ee-9d1c-a706a1c099d4,Oakwood MHP,2,ti_dead,09/13 03:31,0.3,1,0,10671,,,35,6,,,,,Metering,,,,,,1,54249,
9cc27320-9426-11ec-a577-bf676923aa1d,Grove,2,stale,02/15 05:44,575.1,0,,10671,,,74,20,,,,,Metering,,,,,,1,22308,
9ccd4ed0-0c4a-11f1-8768-5551e7a34f27,Roosevelt MHC,2,failed_cal,09/12 10:43,1.0,2,0,17037,344,344,28,20,0,0,1,3673,Failed Cal,true,00000000 00000000 00000000 00004000 00000000 00000000 00000000 00000000,0,,,1,0,66
9ce0ecb0-3ca9-11ee-af4e-2b411221b2af,All,2,stale,09/29 05:06,1080.2,0,,10615,,,10,,,,,,Failed Calibration,,,,,,,0,
9ce383b0-e646-11ef-bcd4-5bcca9a9134f,GENII Production Failures,2,stale,04/23 07:14,143.1,0,,10292,159,,1,12,,,,,Not Metering,,,,,,2,199954,
9ce72250-79cb-11ef-b1d9-ff37f0a7cd32,Chickadee Lane MHC,2,ti_dead+failed_cal,09/10 05:23,3.2,0,0,10693,,,55,20,,,,,Failed Calibration,,,,,,1,30920,
9ce81860-226d-11ee-8565-6b22fca7e896,All,2,stale,05/22 03:51,114.3,0,,10693,,,37,20,,,,,Standby,,,,,,1,245053,
9cf4d590-be35-11ef-8f43-73c96c0de66f,Green Grove Trailer Court MHC,2,ok,09/13 03:06,0.3,1,0,16131,296,,34,6,0,0,,3657,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,16613.201,
9cf4ff00-3cab-11ee-af4e-2b411221b2af,High Plains Ranch,2,ti_dead+failed_cal,09/11 06:39,2.1,0,0,10671,,,116,20,,,,,Failed Calibration,,,,,,1,142505,
9cf62980-a269-11f1-a1a6-391af391818e,All,2,failed_cal,09/12 10:49,1.0,2,0,17037,344,344,11,20,0,0,1,3672,Failed Cal,true,00000000 00000000 00000000 00006080 00000000 00000000 00000000 00000000,0,,,1,0,21
9d008fe0-1b0c-11ec-94c5-95a06fbff7ce,Canyon Heights,2,stale,07/13 05:04,792.2,0,,10671,,,66,20,,,,,Metering,,,,,,1,25081,
9d081c80-94c7-11ec-a577-bf676923aa1d,All,2,stale,05/12 10:27,1220.0,0,,10555,,,22,,,,,,Glitchy,,,,,,,2830,
9d0bf9b0-d955-11ef-b6c0-d371c5346bb9,GENII Production Failures,2,stale,10/14 05:16,334.2,0,,10268,0,,48,36,,,,,Not Metering,,Measurement period overflow detected.,,,,1,0,
9d129a20-5299-11ee-9d1c-a706a1c099d4,Oakwood MHP,2,ti_dead,09/13 05:39,0.2,1,0,10671,,,29,6,,,,,Metering,,,,,,1,58564,
9d18b060-9fc5-11f0-b5af-5dfa9891b485,Oakwood MHP,2,ok,09/13 08:41,0.1,4,0,17037,344,344,32,20,0,0,1,3632,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,28061.559,2
9d1c6cd0-8e48-11ef-b1d9-ff37f0a7cd32,All,2,stale,10/15 05:23,333.2,0,,10671,,,55,20,,,,,Failed Calibration,,,,,,10,3658,
9d1d4cb0-cf6e-11ef-8f43-73c96c0de66f,Piney Park,2,ok,09/13 09:41,0.0,2,0,16185,314,677,27,6,0,0,1,3642,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,24363.457,1
9d274370-e646-11ef-bcd4-5bcca9a9134f,Lafountaine MHC,2,ok,09/13 04:55,0.2,1,0,16131,296,,58,6,0,0,,3098,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,43820.184,
9d317f00-39d5-11f1-b198-172a4a9f25c9,Rustic Acres MHC,2,ok,09/13 06:48,0.1,2,0,17037,344,344,39,20,0,0,2,3667,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,1636.381,2
9d324350-d01d-11ee-b85d-dba39f676200,All,2,stale,01/16 09:03,240.0,0,,10706,,,42,4,,,,,Standby,,,,,,1,26,
9d35dfa0-1b2b-11ec-94c5-95a06fbff7ce,All,2,stale,09/25 19:11,717.6,0,,10678,,,39,4,,,,,Installing,,,,,,2,22263,
9d37c9b0-9616-11ee-ac4c-015334ece2e7,All,2,stale,10/04 11:21,708.9,0,,10675,,,19,20,,,,,Standby,,,,,,10,0,
9d41f1f0-25bf-11ee-a8b5-978d1afca354,All,2,stale,01/31 00:23,590.4,0,,10671,,,244,6,,,,,Standby,,,,,,1,0,
9d4470a0-66b4-11f0-8658-7f4e94e41769,All,2,stale,11/24 09:29,293.0,0,,10300,159,,25,4,,,,,Not Metering,,,,,,1,0,
9d45c130-bbc1-11ed-8426-5912eec2be3c,Ridgewood Gardens,2,stale,05/16 06:29,485.1,0,,10671,,,13,4,,,,,Standby,,,,,,1,5577,
9d463820-51e9-11f0-acb1-514e01860b07,All,2,stale,03/24 02:46,173.3,0,,362,209,,40,6,,0,,2962,Metering,,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,,,,1,23151.893,
9d479200-8466-11f1-a1a6-391af391818e,All,2,failed_cal,09/13 09:03,0.0,2,0,17037,344,344,28,20,0,0,24,3677,Failed Cal,true,00000000 00000000 00000000 00004000 00000000 00000000 00000000 00000000,0,,,1,0,26
9d571960-9a69-11f0-b5af-5dfa9891b485,CJ,2,ok,09/13 03:47,0.3,1,0,16131,296,,30,6,0,0,,3689,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,27442.477,
9d5a6d20-9fed-11f0-b5af-5dfa9891b485,Kingsbrook MHC,2,no_status,,,,,,,,,,,,,,,,,,,,,,
9d5bf150-18d2-11ec-94c5-95a06fbff7ce,Canyon Heights,2,stale,03/07 06:24,1286.1,0,,10517,,,24,,,,,,Failed Calibration,,,,,,,23008,
9d5dbd10-9e6f-11f0-b5af-5dfa9891b485,Whispering Pines Mobile Estates,2,stale,02/02 11:48,222.9,0,,10322,181,,17,6,,0,,,Metering,,,,,,4,112799.039,
9d5e30c0-8e48-11ef-b1d9-ff37f0a7cd32,Pleasant Acres,2,ti_dead,09/10 05:35,3.2,0,0,10671,,,99,20,,,,,Standby,,,,,,1,2682,
9d5f9b50-8894-11ee-b77b-c10d9e19b72d,Parkwood,2,ti_dead+failed_cal,09/13 07:09,0.1,1,0,10671,,,38,20,,,,,Failed Calibration,,,,,,1,112323,
9d627b10-d01d-11ee-b85d-dba39f676200,All,2,ti_dead,09/13 04:51,0.2,1,0,10675,,,11,4,,,,,Standby,,,,,,1,0,
9d6fb320-2639-11f0-8272-45e3ef110760,Country Squire MHC,2,ok,09/13 09:38,0.0,2,0,16185,314,675,41,4,0,0,20,3612,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,34383.84,22
9d6fb4c0-0b57-11f1-a3d9-c99c67c82bc1,Roosevelt MHC,2,failed_cal,09/12 13:27,0.9,10,2,17078,391,391,47,6,0,0,6,3671,Failed Cal,true,00000000 00000000 00000000 0000E000 00000000 00000000 00000000 00000000,0,,,4,2799,89
9d763350-84e2-11f0-8b4a-0d0197d44616,GENII Production Failures,2,stale,06/02 03:17,103.3,0,,16048,272,,57,6,0,0,,3632,Not Metering,,00000000 00000000 00000000 00004000 00000000 00000000 00000000 00000000,0,,,2,7510,
9d7825f0-d01d-11ee-b85d-dba39f676200,Fair Meadows MHC,2,ti_dead,09/10 03:22,3.3,0,0,10704,,,19,20,,,,,Metering,,,,,,1,158642,
9d7e6a30-86bb-11f1-a1a6-391af391818e,Lakewood MH Park,2,ok,09/13 08:03,0.1,2,0,17037,344,344,32,4,0,0,24,3678,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,819.114,7
