group,device,fwVer,sessions,completed,hung_est,days_with_records_of_7,rsrp_med
Green Acres MHC,Device 72383969,362,9,13,0,7,-103.0
Green Acres MHC,Device 72387283,362,11,13,0,7,-113.0
Green Acres MHC,Device 72386988,17040,5,5,0,0,-106.0
Green Acres MHC,Device 72383951,362,12,13,0,6,-121.0
Green Acres MHC,Device 72387051,362,12,13,0,7,-110.0
Green Acres MHC,Device 70263155,16022,7,6,0,7,-104.0
Green Acres MHC,Device 70259369,,0,0,0,,
Green Acres MHC,Device 72387473,362,9,13,0,7,-95.0
Green Acres MHC,Device 72387572,17037,7,6,0,7,-106.0
Green Acres MHC,Device 70263197,,0,0,0,,
Green Acres MHC,Device 77036665,362,13,15,0,7,-101.0
Green Acres MHC,Device 65828140,,0,0,0,,
Green Acres MHC,Device 65825211,,0,0,0,,
Green Acres MHC,Device 65827837,,0,0,0,,
Green Acres MHC,Device 65826896,362,10,13,0,7,-109.0
Green Acres MHC,Device 65822184,,0,0,0,,
Wheeler MHC,Device 2042731096,10706,0,0,0,,
Wheeler MHC,Device 2041738589,10706,7,7,0,0,-116.0
Wheeler MHC,Device 2049907137,10693,0,0,0,,
Wheeler MHC,Device 2049928620,,0,0,0,,
Wheeler MHC,Device 2049830867,,0,0,0,,
Wheeler MHC,Device 2049907160,10693,0,0,0,,
Wheeler MHC,Device 2049912251,,0,0,0,,
Wheeler MHC,Device 2049868453,,0,0,0,,
Wheeler MHC,Device 2049924686,10706,0,0,0,,
Wheeler MHC,Device 2041758983,10693,0,0,0,,
Needham MHP,,16131,7,6,0,3,-112.0
Needham MHP,,,0,0,0,,
Needham MHP,,362,10,11,0,5,-118.0
Needham MHP,,362,9,12,0,4,-108.0
Needham MHP,,,0,0,0,,
Needham MHP,,362,14,13,0,7,-101.0
Needham MHP,,16185,7,6,0,0,-107.0
Needham MHP,,362,9,12,0,7,-107.0
Needham MHP,,362,9,13,0,7,-106.0
Needham MHP,,362,10,11,0,6,-102.0
Needham MHP,,16185,5,6,0,2,-99.0
Needham MHP,,362,10,13,0,7,-105.0
Needham MHP,,362,10,11,0,6,-111.0
Needham MHP,,,0,0,0,,
Needham MHP,,10706,0,0,0,,
Needham MHP,,10693,0,0,0,,
Needham MHP,,10693,3,2,0,4,-106.0
Needham MHP,,10706,2,1,0,5,-84.0
Needham MHP,,10706,0,0,0,,
Needham MHP,,10693,0,0,0,,
Needham MHP,,10693,0,0,0,,
Needham MHP,,10693,0,0,0,,
Needham MHP,,,0,0,0,,
South Breeze MHC,Device 2049908705,10693,2,2,0,0,-125.0
South Breeze MHC,Device 2049783900,10706,7,6,0,0,-118.0
South Breeze MHC,Device 2049918191,,0,0,0,,
South Breeze MHC,Device 2049886612,10706,0,0,0,,
South Breeze MHC,Device 2049821312,,0,0,0,,
South Breeze MHC,Device 2049903375,10706,2,3,0,0,-114.0
South Breeze MHC,Device 2049835502,,0,0,0,,
South Breeze MHC,Device 2049788800,,0,0,0,,
South Breeze MHC,Device 2049779817,,0,0,0,,
South Breeze MHC,Device 2049883148,,0,0,0,,
South Breeze MHC,Device 2049933950,10704,2,1,0,4,-121.0
South Breeze MHC,Device 2049928844,10706,2,3,0,0,-102.0
South Breeze MHC,Device 2049934131,,0,0,0,,
South Breeze MHC,Device 2049925790,,0,0,0,,
South Breeze MHC,Device 2049826923,10706,0,0,0,,
South Breeze MHC,Device 2049934321,,0,0,0,,
South Breeze MHC,Device 2049910271,10706,5,4,0,6,-120.0
South Breeze MHC,Device 2049912566,,0,0,0,,
South Breeze MHC,Device 2049902450,,0,0,0,,
South Breeze MHC,Device 2049905644,10706,2,3,0,0,-109.0
South Breeze MHC,Device 2041764072,10706,2,3,0,0,-119.0
South Breeze MHC,Device 2049909133,10706,4,3,0,0,-119.0
South Breeze MHC,Device 2049847507,,0,0,0,,
South Breeze MHC,Device 2049895647,10693,0,0,0,,
South Breeze MHC,Device 2042730403,,0,0,0,,
South Breeze MHC,Device 2049961654,10706,3,4,0,1,-111.0
South Breeze MHC,Device 2049961704,10706,2,3,0,0,-106.0
South Breeze MHC,Device 2042730965,10706,2,3,0,0,-115.0
South Breeze MHC,Device 2041758942,10706,2,3,0,0,-109.0
South Breeze MHC,Device 2041759668,,0,0,0,,
South Breeze MHC,Device 2042749346,10706,0,0,0,,
South Breeze MHC,Device 2041758959,10706,0,0,0,,
South Breeze MHC,Device 2042738927,10706,0,0,0,,
South Breeze MHC,Device 2041759056,10706,6,5,0,0,-113.0
South Breeze MHC,Device 2049961837,10706,1,3,0,0,-117.0
South Breeze MHC,Device 2042775010,10693,2,1,0,3,-107.0
South Breeze MHC,Device 2042775366,10706,0,0,0,,
Oakwood MHP,Device 79467112,17037,9,7,1,5,-82.0
Oakwood MHP,Device 79459796,17037,9,7,1,5,-88.0
Oakwood MHP,Device 79458129,17037,10,9,0,1,-100.0
Oakwood MHP,Device 79457386,17037,9,7,1,4,-102.0
Oakwood MHP,Device 79458004,17037,12,11,0,5,-98.0
Oakwood MHP,Device 82370883,17037,10,9,0,5,-100.0
Oakwood MHP,Device 79458061,17037,8,7,0,4,-95.0
Oakwood MHP,Device 79467120,17037,7,7,0,0,-97.0
Oakwood MHP,Device 79464697,17037,10,9,0,4,-100.0
Oakwood MHP,Device 79454177,17037,10,10,0,1,-105.0
Oakwood MHP,Device 79458590,17037,12,10,1,3,-100.0
Oakwood MHP,Device 79459390,17037,11,9,1,3,-80.0
Oakwood MHP,Device 79455745,17037,10,9,0,5,-90.0
Oakwood MHP,Device 75362051,17037,16,14,1,7,-107.0
Oakwood MHP,Device 79457105,17037,12,9,2,7,-109.0
Oakwood MHP,Device 75366532,17037,10,8,1,7,-107.0
Oakwood MHP,Device 75366763,17037,9,8,0,6,-95.0
Oakwood MHP,Device 79459416,17037,10,8,1,6,-99.0
Oakwood MHP,Device 75363141,17037,12,10,1,7,-101.0
Oakwood MHP,Device 75360642,17037,10,8,1,7,-104.0
Oakwood MHP,Device 75369213,17037,11,8,2,7,-96.0
Oakwood MHP,Device 75367316,17037,9,9,0,3,-106.0
Oakwood MHP,Device 75368991,17037,13,11,1,3,-105.0
Oakwood MHP,Device 79462329,17037,10,8,1,7,-95.0
Oakwood MHP,Device 75364313,17037,9,8,0,2,-103.0
Oakwood MHP,Device 75364982,17037,10,8,1,7,-97.0
Oakwood MHP,Device 79461826,17040,8,7,0,3,-112.0
Oakwood MHP,Device 75365955,17037,11,8,2,7,-105.0
Oakwood MHP,Device 79465157,17037,14,12,1,7,-91.0
Oakwood MHP,Device 75368165,17037,10,8,1,7,-99.0
Oakwood MHP,Device 75366243,17037,8,7,0,7,-101.0
Oakwood MHP,Device 75372720,17037,9,8,0,5,-87.0
Oakwood MHP,Device 70262231,,0,0,0,,
Oakwood MHP,Device 70262207,17037,10,8,1,7,-94.0
Oakwood MHP,Device 70272537,17037,8,7,0,7,-93.0
Oakwood MHP,Device 70262009,17037,10,8,1,7,-93.0
Oakwood MHP,Device 77059774,,0,0,0,,
Oakwood MHP,Device 70267784,17037,10,8,1,7,-98.0
Oakwood MHP,Device 70261662,,0,0,0,,
Oakwood MHP,Device 70269913,17037,7,7,0,7,-121.0
Oakwood MHP,Device 77058230,17037,10,8,1,7,-102.0
Oakwood MHP,Device 65830047,17037,8,7,0,7,-110.0
Oakwood MHP,Device 65827241,17040,7,6,0,0,-102.0
Oakwood MHP,Device 65828504,17037,10,8,1,7,-99.0
Oakwood MHP,Device 68587987,17037,13,9,3,7,-102.0
Oakwood MHP,Device 65831706,17037,9,8,0,7,-93.0
Oakwood MHP,Device 65827787,17037,9,7,1,7,-97.0
Oakwood MHP,Device 68593050,17037,8,7,0,7,-103.0
Oakwood MHP,Device 65826805,17037,8,7,0,7,-98.0
Oakwood MHP,Device 65831771,17037,10,8,1,7,-105.0
Oakwood MHP,Device 65830906,17037,10,8,1,7,-106.0
Oakwood MHP,Device 65823315,17037,10,8,1,7,-105.0
Oakwood MHP,Device 2049809127,10671,2,1,0,6,-98.0
Oakwood MHP,Device 2049903706,10706,2,1,0,6,-92.0
Oakwood MHP,Device 2049916625,10671,2,1,0,6,-83.0
Oakwood MHP,Device 2049885002,10671,4,3,0,6,-85.0
Oakwood MHP,Device 2049777613,10706,2,1,0,6,-84.0
Oakwood MHP,Device 2049887685,,0,0,0,,
Oakwood MHP,Device 2049915734,10671,4,3,0,6,-86.0
Oakwood MHP,Device 2049884229,10706,2,1,0,6,-88.0
Oakwood MHP,Device 2049884526,10671,2,1,0,6,-86.0
Oakwood MHP,Device 2042740931,10671,4,3,0,0,-104.0
Oakwood MHP,Device 2042741731,10671,2,1,0,6,-92.0
Oakwood MHP,Device 2049898567,10671,2,1,0,6,-95.0
Oakwood MHP,Device 2049933786,10671,2,1,0,6,-88.0
Oakwood MHP,Device 2049810273,10706,2,1,0,6,-98.0
Oakwood MHP,Device 2042742119,10671,2,1,0,6,-93.0
Oakwood MHP,Device 2049798171,10706,2,1,0,0,-99.0
Oakwood MHP,Device 2042742028,10671,5,4,0,7,-76.0
Oakwood MHP,Device 2049885754,10671,2,1,0,6,-92.0
Oakwood MHP,Device 2049914703,10671,2,1,0,6,-94.0
Oakwood MHP,Device 2042741434,10706,2,1,0,6,-80.0
Oakwood MHP,Device 2049921427,10706,2,1,0,6,-83.0
Oakwood MHP,Device 2049923985,10671,0,0,0,,
Oakwood MHP,Device 2049922441,10706,2,1,0,6,-88.0
Oakwood MHP,Device 2049915908,10671,2,1,0,6,-90.0
Oakwood MHP,Device 2049877793,10671,2,1,0,6,-76.0
Oakwood MHP,Device 2042740816,,0,0,0,,
Oakwood MHP,Device 2042730262,10671,3,2,0,6,-89.0
Oakwood MHP,Device 2042743778,10706,2,1,0,6,-86.0
Oakwood MHP,Device 2049912905,,0,0,0,,
Oakwood MHP,Device 2042741863,10671,2,1,0,6,-83.0
Oakwood MHP,Device 2042742689,10671,2,1,0,6,-82.0
Oakwood MHP,Device 2049895308,10706,2,1,0,6,-86.0
Oakwood MHP,Device 2049960896,10693,2,1,0,6,-86.0
Oakwood MHP,Device 2042742721,10671,5,4,0,7,-96.0
Oakwood MHP,Device 2049949014,10706,2,1,0,6,-85.0
Oakwood MHP,Device 2049933265,10706,2,1,0,7,-82.0
Oakwood MHP,Device 2049950897,10671,2,1,0,6,-71.0
Oakwood MHP,Device 2049878825,10671,2,1,0,6,-83.0
Oakwood MHP,Device 2042741095,10671,4,3,0,6,-88.0
Oakwood MHP,Device 2042742614,10671,3,2,0,6,-86.0
Oakwood MHP,Device 2042730155,10671,3,2,0,6,-80.0
Oakwood MHP,Device 2042741418,10671,2,1,0,6,-89.0
Oakwood MHP,Device 2042740865,10671,2,1,0,6,-84.0
Oakwood MHP,Device 2049923274,10671,2,1,0,0,-93.0
Oakwood MHP,Device 2042742556,10671,2,1,0,6,-86.0
Oakwood MHP,Device 2042743703,10671,2,1,0,6,-85.0
Oakwood MHP,Device 2049935146,10671,3,2,0,6,-95.0
Oakwood MHP,Device 2049918332,10671,2,1,0,6,-87.0
Oakwood MHP,Device 2049914034,,0,0,0,,
Oakwood MHP,Device 2042743661,10671,7,6,0,7,-87.0
Oakwood MHP,Device 2049915437,10671,2,1,0,6,-91.0
Oakwood MHP,Device 2049922722,,0,0,0,,
Oakwood MHP,Device 2042741582,10671,5,5,0,3,-88.0
Oakwood MHP,Device 2049885994,10693,2,1,0,6,-92.0
Oakwood MHP,Device 2042742077,10706,10,10,0,1,-97.0
Oakwood MHP,Device 2049884740,10671,2,1,0,6,-94.0
Oakwood MHP,Device 2042741541,10671,2,1,0,6,-96.0
Oakwood MHP,Device 2042741533,10706,4,3,0,6,-93.0
Oakwood MHP,Device 2042743497,10671,2,1,0,6,-100.0
Oakwood MHP,Device 2049887891,10671,2,1,0,6,-89.0
Oakwood MHP,Device 2049892792,,0,0,0,,
Oakwood MHP,Device 2049937647,10671,2,1,0,6,-96.0
Oakwood MHP,Device 2049783116,10671,2,1,0,6,-97.0
Oakwood MHP,Device 2049924843,10671,2,1,0,6,-87.0
Oakwood MHP,Device 2042741566,10671,2,1,0,6,-94.0
Oakwood MHP,Device 2042741699,10671,4,3,0,7,-87.0
Oakwood MHP,Device 2049810570,10671,2,1,0,6,-72.0
Oakwood MHP,Device 2049907269,10706,2,1,0,6,-91.0
Oakwood MHP,Device 2049874121,10671,3,2,0,6,-80.0
Oakwood MHP,Device 2042742358,10706,2,1,0,6,-92.0
Big Country Mobile Home & RV Park-Cust,Device 75370062,17037,7,6,0,0,-95.0
Big Country Mobile Home & RV Park-Cust,Device 75364644,16130,6,5,0,6,-101.0
Big Country Mobile Home & RV Park-Cust,Device 75360733,17037,7,5,1,2,-77.0
Big Country Mobile Home & RV Park-Cust,Device 75362192,16185,7,6,0,7,-87.0
Big Country Mobile Home & RV Park-Cust,Device 75364917,17037,7,6,0,7,-81.0
Big Country Mobile Home & RV Park-Cust,Device 72718838,,0,0,0,,
Big Country Mobile Home & RV Park-Cust,Device 77053819,17037,7,6,0,7,-77.0
Big Country Mobile Home & RV Park-Cust,Device 75369775,16130,8,7,0,5,-106.0
Big Country Mobile Home & RV Park-Cust,Device 75370443,16130,7,6,0,7,-101.0
Big Country Mobile Home & RV Park-Cust,Device 75370534,16130,7,6,0,7,-98.0
Big Country Mobile Home & RV Park-Cust,Device 72720537,16130,7,6,0,7,-92.0
Big Country Mobile Home & RV Park-Cust,Device 75369403,17037,7,6,0,7,-98.0
Big Country Mobile Home & RV Park-Cust,Device 75364248,17037,7,6,0,7,-94.0
Big Country Mobile Home & RV Park-Cust,Device 72723911,17037,7,6,0,7,-95.0
Big Country Mobile Home & RV Park-Cust,Device 75362283,17037,7,6,0,7,-90.0
Big Country Mobile Home & RV Park-Cust,Device 75367894,16130,7,6,0,6,-94.0
Big Country Mobile Home & RV Park-Cust,Device 75372019,17037,7,6,0,0,-97.0
Big Country Mobile Home & RV Park-Cust,Device 75369718,16131,6,5,0,5,-93.0
Big Country Mobile Home & RV Park-Cust,Device 75372696,16130,7,6,0,7,-92.0
Big Country Mobile Home & RV Park-Cust,Device 72715461,16130,7,6,0,1,-88.0
Big Country Mobile Home & RV Park-Cust,Device 75361277,17037,7,6,0,7,-89.0
Big Country Mobile Home & RV Park-Cust,Device 75369767,16130,7,6,0,7,-82.0
Big Country Mobile Home & RV Park-Cust,Device 72719414,16130,7,6,0,7,-88.0
Big Country Mobile Home & RV Park-Cust,Device 72724133,16131,7,6,0,7,-85.0
Big Country Mobile Home & RV Park-Cust,Device 75368215,16130,7,6,0,7,-90.0
Big Country Mobile Home & RV Park-Cust,Device 75371318,16130,7,6,0,7,-79.0
Big Country Mobile Home & RV Park-Cust,Device 75366136,16131,7,6,0,1,-76.0
Big Country Mobile Home & RV Park-Cust,Device 75361897,16131,7,6,0,7,-85.0
Big Country Mobile Home & RV Park-Cust,Device 75360550,17037,7,6,0,7,-81.0
Big Country Mobile Home & RV Park-Cust,Device 75365070,16185,7,6,0,0,-84.0
Big Country Mobile Home & RV Park-Cust,Device 75369411,17037,7,6,0,7,-97.0
Big Country Mobile Home & RV Park-Cust,Device 75362689,16185,7,6,0,6,-85.0
Big Country Mobile Home & RV Park-Cust,Device 72719695,17037,7,6,0,7,-84.0
Big Country Mobile Home & RV Park-Cust,Device 75369460,17037,9,8,0,7,-94.0
Big Country Mobile Home & RV Park-Cust,Device 75367761,16130,7,6,0,7,-83.0
Big Country Mobile Home & RV Park-Cust,Device 75367662,16130,7,6,0,7,-99.0
Big Country Mobile Home & RV Park-Cust,Device 75364339,16130,7,6,0,7,-99.0
Big Country Mobile Home & RV Park-Cust,Device 72714928,16130,7,6,0,7,-87.0
Big Country Mobile Home & RV Park-Cust,Device 75362655,17037,7,6,0,7,-94.0
Big Country Mobile Home & RV Park-Cust,Device 75361780,16185,10,9,0,7,-90.0
Big Country Mobile Home & RV Park-Cust,Device 75369742,16185,7,6,0,0,-88.0
Big Country Mobile Home & RV Park-Cust,Device 72721006,16131,7,6,0,7,-84.0
Big Country Mobile Home & RV Park-Cust,Device 75363596,17037,10,9,0,7,-99.0
Big Country Mobile Home & RV Park-Cust,Device 75372639,17037,8,6,1,0,-75.0
Big Country Mobile Home & RV Park-Cust,Device 75370328,16130,6,5,0,6,-89.0
Big Country Mobile Home & RV Park-Cust,Device 75371292,16130,7,6,0,1,-90.0
Big Country Mobile Home & RV Park-Cust,Device 75371680,17037,7,6,0,7,-79.0
Big Country Mobile Home & RV Park-Cust,Device 72719554,17040,7,6,0,5,-94.0
Big Country Mobile Home & RV Park-Cust,Device 75370708,16185,7,6,0,6,-93.0
Big Country Mobile Home & RV Park-Cust,Device 75373033,17037,7,6,0,0,-90.0
Big Country Mobile Home & RV Park-Cust,Device 75372100,16185,7,6,0,7,-95.0
Big Country Mobile Home & RV Park-Cust,Device 75374379,16130,6,6,0,7,-88.0
Big Country Mobile Home & RV Park-Cust,Device 75372258,16130,7,6,0,7,-100.0
Big Country Mobile Home & RV Park-Cust,Device 75370377,16131,7,6,0,7,-87.0
Big Country Mobile Home & RV Park-Cust,Device 75363729,17037,21,20,0,7,-91.0
Big Country Mobile Home & RV Park-Cust,Device 75369684,17037,9,8,0,7,-103.0
River Bend-Cust,Device 75371797,17037,2,1,0,5,-102.0
River Bend-Cust,Device 75371284,17037,2,1,0,5,-104.0
River Bend-Cust,Device 79467880,17037,1,0,0,5,-117.0
River Bend-Cust,Device 79461941,17037,3,2,0,5,-112.0
River Bend-Cust,Device 79456198,17037,2,1,0,5,-99.0
River Bend-Cust,Device 75372365,17037,2,1,0,5,-109.0
River Bend-Cust,Device 75360956,17037,2,1,0,5,-100.0
River Bend-Cust,Device 79463285,17037,2,1,0,1,-100.0
River Bend-Cust,Device 75369296,17037,2,1,0,5,-101.0
River Bend-Cust,Device 75365799,17037,2,1,0,5,-100.0
River Bend-Cust,Device 75371151,17040,1,0,0,0,-108.0
River Bend-Cust,Device 75362499,17037,2,1,0,5,-100.0
River Bend-Cust,Device 75371128,17037,2,1,0,5,-99.0
River Bend-Cust,Device 75365922,17037,2,1,0,4,-103.0
River Bend-Cust,Device 75368207,17037,21,20,0,7,-105.0
River Bend-Cust,Device 75361913,17037,2,1,0,1,-100.0
River Bend-Cust,Device 75367324,17037,1,0,0,5,-105.0
River Bend-Cust,Device 75363323,17037,2,1,0,5,-100.0
River Bend-Cust,Device 75366185,17037,2,1,0,5,-103.0
River Bend-Cust,Device 75373223,17037,2,2,0,0,-119.0
River Bend-Cust,Device 75371706,,0,0,0,,
River Bend-Cust,Device 72723564,17037,4,3,0,5,-96.0
River Bend-Cust,Device 75366896,17037,2,1,0,5,-103.0
River Bend-Cust,Device 75374015,17037,2,1,0,5,-95.0
River Bend-Cust,Device 75362374,17037,2,1,0,5,-105.0
River Bend-Cust,Device 75373686,17037,2,1,0,5,-95.0
River Bend-Cust,Device 75374825,17037,2,1,0,5,-112.0
River Bend-Cust,Device 75364578,17037,13,12,0,0,-115.0
River Bend-Cust,Device 75374171,17037,3,3,0,3,-111.0
River Bend-Cust,Device 72714795,17037,2,1,0,4,-106.0
River Bend-Cust,Device 75367514,17037,3,2,0,5,-105.0
River Bend-Cust,Device 72718473,17037,2,1,0,5,-106.0
River Bend-Cust,Device 70271174,,0,0,0,,
River Bend-Cust,Device 77057075,,0,0,0,,
River Bend-Cust,Device 70263130,,0,0,0,,
River Bend-Cust,Device 70259526,,0,0,0,,
River Bend-Cust,Device 77059204,,0,0,0,,
River Bend-Cust,Device 70268527,,0,0,0,,
River Bend-Cust,Device 77059816,,0,0,0,,
River Bend-Cust,Device 70270051,17037,5,4,0,5,-95.0
Lafountaine MHC,Device 72388901,16131,7,6,0,7,-105.0
Lafountaine MHC,Device 70262850,,0,0,0,,
Lafountaine MHC,Device 72380726,16131,7,6,0,6,-96.0
Lafountaine MHC,Device 70262942,16131,8,7,0,7,-109.0
Lafountaine MHC,Device 72388703,16131,7,6,0,7,-93.0
Lafountaine MHC,Device 72391996,16131,7,6,0,7,-111.0
Lafountaine MHC,Device 72388521,16131,7,6,0,2,-103.0
Lafountaine MHC,Device 72384942,16131,7,6,0,7,-103.0
Lafountaine MHC,Device 72380072,16131,7,6,0,6,-100.0
Lafountaine MHC,Device 72389149,16131,7,6,0,7,-95.0
Lafountaine MHC,Device 72380866,17040,7,6,0,0,-101.0
Lafountaine MHC,Device 72388927,16131,8,7,0,7,-109.0
Lafountaine MHC,Device 77053223,16131,7,6,0,6,-103.0
Lafountaine MHC,Device 77056622,16131,7,6,0,7,-94.0
Lafountaine MHC,Device 77057646,16131,7,6,0,5,-86.0
Lafountaine MHC,Device 77056085,,0,0,0,,
Lafountaine MHC,Device 65826540,,0,0,0,,
Lafountaine MHC,Device 65824032,,0,0,0,,
Lafountaine MHC,Device 65830518,,0,0,0,,
Lafountaine MHC,Device 65823117,,0,0,0,,
Lafountaine MHC,Device 65823935,,0,0,0,,
Lafountaine MHC,Device 65830765,,0,0,0,,
Lafountaine MHC,Device 65826623,,0,0,0,,
Lafountaine MHC,Device 65831573,,0,0,0,,
Lafountaine MHC,Device 65827126,,0,0,0,,
Lafountaine MHC,Device 65830609,,0,0,0,,
Lafountaine MHC,Device 65829957,,0,0,0,,
Lafountaine MHC,Device 65826417,16131,7,6,0,7,-112.0
Lafountaine MHC,Device 65826573,,0,0,0,,
Lafountaine MHC,Device 65829890,,0,0,0,,
Lafountaine MHC,Device 65830799,16131,7,6,0,7,-100.0
Lafountaine MHC,Device 65823307,,0,0,0,,
Lafountaine MHC,Device 65831516,,0,0,0,,
Lafountaine MHC,Device 68588050,,0,0,0,,
Maple Grove MHC,Device 2068605052,10693,7,9,0,0,-110.0
Maple Grove MHC,Device 2068608254,10706,0,0,0,,
Maple Grove MHC,Device 2068608643,10706,0,0,0,,
Maple Grove MHC,Device 2068608635,,0,0,0,,
Maple Grove MHC,Device 2068584695,10693,9,8,0,7,-104.0
Maple Grove MHC,Device 2068614625,10706,0,0,0,,
Maple Grove MHC,Device 2068597481,10706,0,0,0,,
Maple Grove MHC,Device 2068600491,13706,7,6,0,0,-104.0
Maple Grove MHC,Device 2068597598,10706,0,0,0,,
Maple Grove MHC,Device 2068605151,10706,0,0,0,,
Maple Grove MHC,Device 2068574555,10704,0,0,0,,
Maple Grove MHC,Device 2068607975,10671,0,0,0,,
Maple Grove MHC,Device 2068605136,10706,0,0,0,,
Maple Grove MHC,Device 2068609039,10706,4,3,0,0,-110.0
Maple Grove MHC,Device 2068597390,10693,0,0,0,,
Maple Grove MHC,Device 2068607140,10706,0,0,0,,
Maple Grove MHC,Device 2068586104,10671,0,0,0,,
Maple Grove MHC,Device 2068607793,10706,0,0,0,,
Maple Grove MHC,Device 2068602562,10706,0,0,0,,
Maple Grove MHC,Device 2068608411,10706,0,0,0,,
Maple Grove MHC,Device 2068584406,10706,0,0,0,,
Maple Grove MHC,Device 2068597382,10706,0,0,0,,
Maple Grove MHC,Device 2068599503,10706,0,0,0,,
Maple Grove MHC,Device 2068605235,10706,0,0,0,,
Maple Grove MHC,Device 2068586260,10706,0,0,0,,
Maple Grove MHC,Device 2068608288,10706,0,0,0,,
Maple Grove MHC,Device 2068605086,10706,0,0,0,,
Maple Grove MHC,Device 2068584927,10706,0,0,0,,
Maple Grove MHC,Device 2068604980,,0,0,0,,
Maple Grove MHC,Device 2068618816,10671,7,9,0,0,-110.0
Turfland MHC,Device 2068588514,,0,0,0,,
Turfland MHC,Device 2068602331,,0,0,0,,
Turfland MHC,Device 2068614427,,0,0,0,,
Turfland MHC,Device 2068609369,,0,0,0,,
Turfland MHC,Device 2068614468,10671,0,0,0,,
Turfland MHC,Device 2068586294,,0,0,0,,
Turfland MHC,Device 2068592698,10706,0,0,0,,
Turfland MHC,Device 2068605466,,0,0,0,,
Turfland MHC,Device 2068606720,10706,0,0,0,,
Turfland MHC,Device 2068584604,10706,0,0,0,,
Turfland MHC,Device 2068604998,10706,0,0,0,,
Turfland MHC,Device 2068606522,10706,0,0,0,,
Turfland MHC,Device 2068599453,,0,0,0,,
Turfland MHC,Device 2068587730,,0,0,0,,
Turfland MHC,Device 2068602570,10706,0,0,0,,
Turfland MHC,Device 2068584877,,0,0,0,,
Turfland MHC,Device 2068604048,10671,2,3,0,0,-118.0
Turfland MHC,Device 2068584752,,0,0,0,,
Turfland MHC,Device 2068586187,,0,0,0,,
Turfland MHC,Device 2068586062,,0,0,0,,
Turfland MHC,Device 2068597770,,0,0,0,,
Turfland MHC,Device 2068584570,,0,0,0,,
Turfland MHC,Device 2068588522,,0,0,0,,
Turfland MHC,Device 2068614401,,0,0,0,,
Turfland MHC,Device 2068586393,,0,0,0,,
Turfland MHC,Device 2068586146,10706,0,0,0,,
Turfland MHC,Device 2068585015,,0,0,0,,
Turfland MHC,Device 2068584463,,0,0,0,,
Turfland MHC,Device 2068608155,,0,0,0,,
Turfland MHC,Device 2068608478,10706,0,0,0,,
Turfland MHC,Device 2068608767,10706,0,0,0,,
Turfland MHC,Device 2068618600,10671,0,0,0,,
Turfland MHC,Device 2068584133,10706,0,0,0,,
Turfland MHC,Device 2068586476,10706,0,0,0,,
Crystal Acres MHC,Device 79463517,17032,7,6,0,5,-121.0
Crystal Acres MHC,Device 72721410,17032,9,8,0,6,-118.0
Crystal Acres MHC,Device 72720925,17032,7,6,0,0,-108.0
Crystal Acres MHC,Device 72718234,17032,7,6,0,0,-110.0
Crystal Acres MHC,Device 72716170,17032,9,8,0,4,-104.0
Crystal Acres MHC,Device 72722921,17032,7,6,0,0,-121.0
Crystal Acres MHC,Device 72723283,17032,6,6,0,7,-114.0
Crystal Acres MHC,Device 72717533,17037,12,11,0,4,-106.0
Crystal Acres MHC,Device 72716956,17032,7,6,0,0,-112.0
Crystal Acres MHC,Device 72717095,17032,7,6,0,7,-100.0
Crystal Acres MHC,Device 72722046,17032,8,7,0,5,-108.0
Crystal Acres MHC,Device 72383712,17032,6,5,0,6,-106.0
Crystal Acres MHC,Device 70268964,17032,7,6,0,2,-109.0
Crystal Acres MHC,Device 72379538,17037,3,2,0,0,-115.0
Crystal Acres MHC,Device 72385485,17032,7,6,0,0,-104.0
Crystal Acres MHC,Device 72387184,17037,7,6,0,0,-107.0
Crystal Acres MHC,Device 72381633,17032,10,42,0,2,-103.0
Crystal Acres MHC,Device 72387333,17037,7,6,0,3,-108.0
Crystal Acres MHC,Device 70270192,17032,7,6,0,0,-114.0
Crystal Acres MHC,Device 72382102,17040,7,6,0,0,-104.0
Crystal Acres MHC,Device 72392986,17032,7,6,0,6,-109.0
Crystal Acres MHC,Device 72387259,17032,7,6,0,5,-106.0
Crystal Acres MHC,Device 72387424,17032,7,6,0,7,-108.0
Crystal Acres MHC,Device 72385436,17032,7,6,0,6,-115.0
Crystal Acres MHC,Device 70266141,17032,7,6,0,3,-107.0
Crystal Acres MHC,Device 72381369,17040,6,6,0,0,-107.0
Crystal Acres MHC,Device 72379348,17032,7,6,0,6,-116.0
Crystal Acres MHC,Device 72382078,17032,7,6,0,0,-110.0
Crystal Acres MHC,Device 70263403,17037,7,6,0,7,-115.0
Crystal Acres MHC,Device 70269301,17032,7,6,0,4,-111.0
Crystal Acres MHC,Device 72382045,17037,7,6,0,5,-112.0
Crystal Acres MHC,Device 72384678,17037,31,26,4,5,-109.0
Crystal Acres MHC,Device 70263999,17032,7,6,0,6,-118.0
Crystal Acres MHC,Device 72387093,17037,7,6,0,2,-108.0
Crystal Acres MHC,Device 72379264,17037,7,6,0,4,-121.0
Crystal Acres MHC,Device 70272180,17037,7,6,0,7,-116.0
Crystal Acres MHC,Device 70269160,17037,13,11,1,6,-113.0
Crystal Acres MHC,Device 72392069,17037,7,6,0,0,-102.0
Crystal Acres MHC,Device 72391640,17032,6,5,0,2,-107.0
